KG_mM,alpha,trial,mean_score,score_se,rejected,valid_fit
15.6,0.18,51,-1.3234986428701143,0.0327584824686224,0,1
15.6,0.18,52,-1.3004786328601208,0.034511867041794334,0,1
15.6,0.18,53,-1.3193826953547751,0.03648873151667986,0,1
15.6,0.18,54,-1.2453537666343446,0.03534633568504136,1,1
15.6,0.18,55,-1.2648208992550867,0.029661293234640906,1,1
15.6,0.18,56,-1.2511849509327773,0.023847971170288577,1,1
15.6,0.18,57,-1.3266997892447165,0.045907003634477105,0,1
15.6,0.18,58,-1.2837947601912536,0.03653726610268866,0,1
15.6,0.18,59,-1.2852910244153863,0.0261723096067882,1,1
15.6,0.18,60,-1.2624807988395506,0.019181293343372666,1,1
15.6,0.18,61,-1.3178369962022927,0.02527670581449353,0,1
15.6,0.18,62,-1.283732710488886,0.034047551687880415,0,1
15.6,0.18,63,-1.29152452444312,0.012990826302843253,1,1
15.6,0.18,64,-1.2885434441075057,0.02498410260839773,1,1
15.6,0.18,65,-1.346772059709696,0.03228487852735385,0,1
15.6,0.18,66,-1.2414660485686762,0.031572708147449474,1,1
15.6,0.18,67,-1.318978192157783,0.03003510619259772,0,1
15.6,0.18,68,-1.3093944836227946,0.021709689133791947,0,1
15.6,0.18,69,-1.2381626642886159,0.02296139587170854,1,1
15.6,0.18,70,-1.3002114063930135,0.021994651097881047,1,1
15.6,0.18,71,-1.2554688908106182,0.013674176232877087,1,1
15.6,0.18,72,-1.3140789654895664,0.03318826941038177,0,1
15.6,0.18,73,-1.324629605412796,0.04412764268853521,0,1
15.6,0.18,74,-1.2978786836242768,0.02414789662827014,0,1
15.6,0.18,75,-1.3244817397359832,0.01490002341269187,0,1
15.6,0.18,76,-1.3072018986729612,0.04157895439837902,0,1
15.6,0.18,77,-1.3177965176630528,0.03668494913646699,0,1
15.6,0.18,78,-1.3139367618008888,0.043562841970187734,0,1
15.6,0.18,79,-1.2639593016208241,0.030642903509955778,1,1
15.6,0.18,80,-1.411667394073213,0.05671558213230338,0,1
15.6,0.18,81,-1.3194148220287112,0.047154373421433006,0,1
15.6,0.18,82,-1.3183177669053674,0.036672878083311176,0,1
15.6,0.18,83,-1.2484697179744422,0.01850758240566996,1,1
15.6,0.18,84,-1.2950746963873643,0.02596070612235607,0,1
15.6,0.18,85,-1.2705207245134735,0.03302073031295594,1,1
15.6,0.18,86,-1.2993728776391145,0.01906781166057192,1,1
15.6,0.18,87,-1.3336595957557453,0.037016970318048445,0,1
15.6,0.18,88,-1.299535899355793,0.04593935575405163,0,1
15.6,0.18,89,-1.2946237298151408,0.03381491737125352,0,1
15.6,0.18,90,-1.3068980516235946,0.03828245583064789,0,1
15.6,0.18,91,-1.370261820368527,0.026137002761912147,0,1
15.6,0.18,92,-1.276876475163729,0.04598229544373737,0,1
15.6,0.18,93,-1.3126610375846899,0.035918704277444286,0,1
15.6,0.18,94,-1.3311437027702206,0.04079702991602561,0,1
15.6,0.18,95,-1.2469201000332888,0.027180323090144218,1,1
15.6,0.18,96,-1.2870910084014682,0.019765449880458107,1,1
15.6,0.18,97,-1.2688003149348321,0.021807643011758426,1,1
15.6,0.18,98,-1.2834164513559694,0.03682648932884728,0,1
15.6,0.18,99,-1.295423947133152,0.02039735132369518,1,1
15.6,0.19,0,-1.267582725104378,0.03181995032360188,1,1
15.6,0.19,1,-1.1895859907606319,0.03844684913822748,1,1
15.6,0.19,2,-1.2452160188696522,0.04173813840398955,1,1
15.6,0.19,3,-1.2327594603787495,0.021302546420591244,1,1
15.6,0.19,4,-1.2557902993640004,0.043969620025737566,1,1
15.6,0.19,5,-1.1930167834885288,0.032969922198886614,1,1
15.6,0.19,6,-1.2351450826867238,0.019476592142762813,1,1
15.6,0.19,7,-1.2235951084581904,0.014083229667433226,1,1
15.6,0.19,8,-1.2622973573917595,0.011935239856153917,1,1
15.6,0.19,9,-1.2264040224267088,0.021483906979447704,1,1
15.6,0.19,10,-1.2555751909864523,0.023233864431350403,1,1
15.6,0.19,11,-1.2253235092273758,0.03595171181923716,1,1
15.6,0.19,12,-1.2889810043406578,0.04750768726307479,0,1
15.6,0.19,13,-1.2607052906789322,0.03009410856033033,1,1
15.6,0.19,14,-1.2152764766784734,0.03771997510503072,1,1
15.6,0.19,15,-1.2818234544234446,0.031029194715735207,1,1
15.6,0.19,16,-1.2304471243868842,0.012284226803881505,1,1
15.6,0.19,17,-1.171340317893498,0.011773675825226907,1,1
15.6,0.19,18,-1.1879760555585717,0.0257124362783441,1,1
15.6,0.19,19,-1.3239596198050467,0.048676352354872894,0,1
15.6,0.19,20,-1.242402049331897,0.02427756639987842,1,1
15.6,0.19,21,-1.2538179696346776,0.04481635270759586,1,1
15.6,0.19,22,-1.2370497919486552,0.023955477948399084,1,1
15.6,0.19,23,-1.2458197684929027,0.030746800275682645,1,1
15.6,0.19,24,-1.247200803343397,0.03645998335330733,1,1
15.6,0.19,25,-1.2624771132626313,0.03484490334540871,1,1
15.6,0.19,26,-1.2581496908822505,0.03996977852270339,1,1
15.6,0.19,27,-1.2281869125769471,0.023674170850750565,1,1
15.6,0.19,28,-1.2661204919371554,0.027792500036943016,1,1
15.6,0.19,29,-1.2788251775885264,0.02018979730907684,1,1
15.6,0.19,30,-1.2225531024821619,0.017226984285382725,1,1
15.6,0.19,31,-1.2151458477736692,0.03707841705216246,1,1
15.6,0.19,32,-1.2590532483325858,0.0333542777394683,1,1
15.6,0.19,33,-1.2370060676157326,0.027031168824565775,1,1
15.6,0.19,34,-1.3078347019260859,0.034908869496175526,0,1
15.6,0.19,35,-1.2632367863809504,0.02578690210143455,1,1
15.6,0.19,36,-1.235203250204806,0.016366425617817773,1,1
15.6,0.19,37,-1.3032026186430898,0.03480947278449801,0,1
15.6,0.19,38,-1.2631991049280336,0.03325342970171723,1,1
15.6,0.19,39,-1.245451847441615,0.02100286438206333,1,1
15.6,0.19,40,-1.2744897671259332,0.0328374223592595,1,1
15.6,0.19,41,-1.2712313635095573,0.02220811255974751,1,1
15.6,0.19,42,-1.232743343200577,0.014898393671988626,1,1
15.6,0.19,43,-1.2596704546726496,0.028974868971295645,1,1
15.6,0.19,44,-1.2870521728552395,0.02647985551326838,1,1
15.6,0.19,45,-1.2121459094678353,0.035266915922587586,1,1
15.6,0.19,46,-1.1992598521919804,0.023154587311065733,1,1
15.6,0.19,47,-1.2483657422455499,0.03334927409677392,1,1
15.6,0.19,48,-1.1891196136445277,0.04428306706703665,1,1
15.6,0.19,49,-1.298505357589066,0.03662944766181335,0,1
15.6,0.19,50,-1.2766294270607426,0.03367340253920447,1,1
15.6,0.19,51,-1.1852312489388317,0.024818948260311953,1,1
15.6,0.19,52,-1.2296044961317445,0.022240113382640474,1,1
15.6,0.19,53,-1.3262314293526027,0.028587887041946203,0,1
15.6,0.19,54,-1.2469709445655721,0.027445168715861733,1,1
15.6,0.19,55,-1.2776571354071913,0.0237027310900852,1,1
15.6,0.19,56,-1.283790657002465,0.04023200969719408,0,1
15.6,0.19,57,-1.2518090510610052,0.023064717297804255,1,1
15.6,0.19,58,-1.218904057937313,0.02577729942540504,1,1
15.6,0.19,59,-1.2475401102845924,0.02314101107509825,1,1
15.6,0.19,60,-1.2671194153383207,0.027273087672072444,1,1
15.6,0.19,61,-1.1726895995347195,0.017405315567224567,1,1
15.6,0.19,62,-1.2921488796613292,0.025852284212787836,1,1
15.6,0.19,63,-1.2138335986380169,0.03850839695758416,1,1
15.6,0.19,64,-1.2858672850544617,0.03669930353998284,0,1
15.6,0.19,65,-1.2400351859199774,0.03976019771789473,1,1
15.6,0.19,66,-1.212937877760221,0.020177843709176004,1,1
15.6,0.19,67,-1.229244171905677,0.027879163468693093,1,1
15.6,0.19,68,-1.2363110332995166,0.03329274091371634,1,1
15.6,0.19,69,-1.264983934840299,0.03317803237738524,1,1
15.6,0.19,70,-1.24037509552821,0.03034358119654921,1,1
15.6,0.19,71,-1.287845190212468,0.02276571543475856,1,1
15.6,0.19,72,-1.2452411333123374,0.03511096172417554,1,1
15.6,0.19,73,-1.2931629191842768,0.025525806028783696,1,1
15.6,0.19,74,-1.222053055843008,0.021021468457677,1,1
15.6,0.19,75,-1.2650034960933785,0.018460769168053566,1,1
15.6,0.19,76,-1.2313642215968215,0.021379919946596188,1,1
15.6,0.19,77,-1.2719190854665021,0.03971662273004196,0,1
15.6,0.19,78,-1.2092518143516133,0.03405469265273303,1,1
15.6,0.19,79,-1.209797920105708,0.01856800712942749,1,1
15.6,0.19,80,-1.2446513508463264,0.0315092007421321,1,1
15.6,0.19,81,-1.2384925657133636,0.025037154212894316,1,1
15.6,0.19,82,-1.21502010435366,0.03724570894101853,1,1
15.6,0.19,83,-1.2206893605141234,0.019961823440911405,1,1
15.6,0.19,84,-1.2494569470206136,0.033498667886662496,1,1
15.6,0.19,85,-1.2604558242848123,0.0398165232553124,1,1
15.6,0.19,86,-1.2735222505373898,0.029999751903277864,1,1
15.6,0.19,87,-1.2769887780558902,0.012062542111399592,1,1
15.6,0.19,88,-1.269474078899121,0.03047837204084966,1,1
15.6,0.19,89,-1.244749957558563,0.03422860189169274,1,1
15.6,0.19,90,-1.2885980085240303,0.02395204761574693,1,1
15.6,0.19,91,-1.3100263468765476,0.03951256156644261,0,1
15.6,0.19,92,-1.257711262930706,0.029737082191423642,1,1
15.6,0.19,93,-1.2365530057285574,0.02076928012711091,1,1
15.6,0.19,94,-1.2742925889274286,0.022065546310483925,1,1
15.6,0.19,95,-1.2265530681322252,0.026228579366652672,1,1
15.6,0.19,96,-1.278472878413001,0.030513705268500734,1,1
15.6,0.19,97,-1.2553985580764422,0.026742578188069212,1,1
15.6,0.19,98,-1.214997758276836,0.010749246064924138,1,1
15.6,0.19,99,-1.3183942502745625,0.0421003508399678,0,1
15.6,0.2,0,-1.230266734101145,0.030418615109062713,1,1
15.6,0.2,1,-1.1893193507518285,0.026361158634259432,1,1
15.6,0.2,2,-1.236497500239957,0.038814699228765424,1,1
15.6,0.2,3,-1.2364786114163775,0.03997970232479935,1,1
15.6,0.2,4,-1.1931014281425796,0.03681925697453917,1,1
15.6,0.2,5,-1.2023552428830868,0.023536181417481882,1,1
15.6,0.2,6,-1.2262087520291178,0.019903099133307782,1,1
15.6,0.2,7,-1.247516098196573,0.03493318553443889,1,1
15.6,0.2,8,-1.2220834147598305,0.03219885042684198,1,1
15.6,0.2,9,-1.2774926143375753,0.03181438247958428,1,1
15.6,0.2,10,-1.2387086303769088,0.035605711238996904,1,1
15.6,0.2,11,-1.2627487172044078,0.032835587085650514,1,1
15.6,0.2,12,-1.1786110184683014,0.031894355957962424,1,1
15.6,0.2,13,-1.2082226259813589,0.04013485350015162,1,1
15.6,0.2,14,-1.2074603782503037,0.0195603905773858,1,1
15.6,0.2,15,-1.1777536259248156,0.009471403579162001,1,1
15.6,0.2,16,-1.1928387845096087,0.017572318797748898,1,1
15.6,0.2,17,-1.2077612608299357,0.02426831838962569,1,1
15.6,0.2,18,-1.2500945787794662,0.025521510027121684,1,1
15.6,0.2,19,-1.2506341407154862,0.04200273806391048,1,1
15.6,0.2,20,-1.2896409208355832,0.03429814241064067,0,1
15.6,0.2,21,-1.2034713045742191,0.022026981069241204,1,1
15.6,0.2,22,-1.2499658042471973,0.04494052099782453,1,1
15.6,0.2,23,-1.1759994662890003,0.025854923752701656,1,1
15.6,0.2,24,-1.1964720060115024,0.040207463227298915,1,1
15.6,0.2,25,-1.193083865370669,0.031277330098824406,1,1
15.6,0.2,26,-1.180649069521531,0.018839527432593886,1,1
15.6,0.2,27,-1.219469536418178,0.011488387545856935,1,1
15.6,0.2,28,-1.240338361418011,0.01868800620492852,1,1
15.6,0.2,29,-1.1705109622068657,0.03392268582909391,1,1
15.6,0.2,30,-1.239812483038692,0.029350157404478334,1,1
15.6,0.2,31,-1.1825649513250793,0.025006413308342364,1,1
15.6,0.2,32,-1.205827959743392,0.018965935398675707,1,1
15.6,0.2,33,-1.2241186207750112,0.025073043842520012,1,1
15.6,0.2,34,-1.2234663633968788,0.037195052183498445,1,1
15.6,0.2,35,-1.1886438284087442,0.016679358361493465,1,1
15.6,0.2,36,-1.2568021988842188,0.020781734036687448,1,1
15.6,0.2,37,-1.1679693116940206,0.031446779494124145,1,1
15.6,0.2,38,-1.171236342864552,0.016481202740748276,1,1
15.6,0.2,39,-1.2110410639337983,0.018606745271251914,1,1
15.6,0.2,40,-1.2399842775959613,0.02730965703960793,1,1
15.6,0.2,41,-1.1944685666090515,0.028538704780733122,1,1
15.6,0.2,42,-1.2532508316734066,0.018806629338265716,1,1
15.6,0.2,43,-1.2685935730588254,0.039427628038864584,0,1
15.6,0.2,44,-1.221409781014519,0.02387518311030407,1,1
15.6,0.2,45,-1.195350632095779,0.02217346304040827,1,1
15.6,0.2,46,-1.201070695140956,0.02300059923748982,1,1
15.6,0.2,47,-1.207989901726325,0.02620038567054389,1,1
15.6,0.2,48,-1.2020128470209501,0.021645715336467267,1,1
15.6,0.2,49,-1.2146694414954364,0.0216008001565565,1,1
15.6,0.2,50,-1.1686758823852785,0.019286677001163807,1,1
15.6,0.2,51,-1.1943059078552842,0.016169996640094234,1,1
15.6,0.2,52,-1.1977571946505672,0.021547354705204035,1,1
15.6,0.2,53,-1.1986101072154827,0.028590511514777872,1,1
15.6,0.2,54,-1.1964399847032854,0.023277640708107956,1,1
15.6,0.2,55,-1.1928639907504763,0.020909654159916802,1,1
15.6,0.2,56,-1.2153143710703143,0.031955635095486136,1,1
15.6,0.2,57,-1.200387818938627,0.03321103480123129,1,1
15.6,0.2,58,-1.2077458928680087,0.027139527662575377,1,1
15.6,0.2,59,-1.1981430406023885,0.026734848018571587,1,1
15.6,0.2,60,-1.1524213387232716,0.026444064691796585,1,1
15.6,0.2,61,-1.207165270092819,0.026678179672801332,1,1
15.6,0.2,62,-1.2335441730624659,0.02168693999391214,1,1
15.6,0.2,63,-1.2439818648298901,0.019815147619864557,1,1
15.6,0.2,64,-1.179385267260948,0.025093204746149463,1,1
15.6,0.2,65,-1.174542781080642,0.02510970789001446,1,1
15.6,0.2,66,-1.240385874286313,0.02915228699955466,1,1
15.6,0.2,67,-1.2430646147922142,0.029779216220463804,1,1
15.6,0.2,68,-1.2412347279153535,0.021787489377392413,1,1
15.6,0.2,69,-1.2048036489000555,0.03062719658275507,1,1
15.6,0.2,70,-1.189010725671632,0.027064276557310002,1,1
15.6,0.2,71,-1.2577356030856464,0.03543122542085111,1,1
15.6,0.2,72,-1.1863804073232853,0.028329727504415803,1,1
15.6,0.2,73,-1.1623363221346967,0.02967017747447339,1,1
15.6,0.2,74,-1.2094666919580583,0.022290435711730467,1,1
15.6,0.2,75,-1.1956081174341346,0.02774570246256425,1,1
15.6,0.2,76,-1.2030558686175858,0.017717992332328035,1,1
15.6,0.2,77,-1.1808560830422872,0.03970863361216229,1,1
15.6,0.2,78,-1.2204030094092588,0.017810401973478853,1,1
15.6,0.2,79,-1.213421507717092,0.028177410429971104,1,1
15.6,0.2,80,-1.1801004362631682,0.02876587099595627,1,1
15.6,0.2,81,-1.1463165092487504,0.028325641467232578,1,1
15.6,0.2,82,-1.164483659919497,0.04426801068725469,1,1
15.6,0.2,83,-1.2086252475676642,0.013410970576334254,1,1
15.6,0.2,84,-1.2371475105770684,0.0293364608538169,1,1
15.6,0.2,85,-1.2296744166922924,0.044152390331995306,1,1
15.6,0.2,86,-1.178828227840195,0.02791408203962665,1,1
15.6,0.2,87,-1.216450390043376,0.03148310925310618,1,1
15.6,0.2,88,-1.1962826725830111,0.02136376931455659,1,1
15.6,0.2,89,-1.1994031625258772,0.02442919330345185,1,1
15.6,0.2,90,-1.2504495747175457,0.04472983130710043,1,1
15.6,0.2,91,-1.165646022605689,0.03191646543588704,1,1
15.6,0.2,92,-1.24038873278516,0.04189915705507083,1,1
15.6,0.2,93,-1.1825098143964015,0.025168988598726235,1,1
15.6,0.2,94,-1.165385080270834,0.014882459898088745,1,1
15.6,0.2,95,-1.2395007831131504,0.027219387781054774,1,1
15.6,0.2,96,-1.1892665485706075,0.023503347349438798,1,1
15.6,0.2,97,-1.2300168269087886,0.029481688374367064,1,1
15.6,0.2,98,-1.1852415693958784,0.016666064346883364,1,1
15.6,0.2,99,-1.2062109562589454,0.030795874762621248,1,1
15.6,0.22,0,-1.1221022452345986,0.0206258312354047,1,1
15.6,0.22,1,-1.1503788349427395,0.022714251787814294,1,1
15.6,0.22,2,-1.0936554307293256,0.0216484436774155,1,1
15.6,0.22,3,-1.1190833195168737,0.02887454833480499,1,1
15.6,0.22,4,-1.0528762414740116,0.02319050308560917,1,1
15.6,0.22,5,-1.1091925622070273,0.0179042960618086,1,1
15.6,0.22,6,-1.1264087113745034,0.00822794514306546,1,1
15.6,0.22,7,-1.1562009033813467,0.04447244588758911,1,1
15.6,0.22,8,-1.1198543560147587,0.031916576321614196,1,1
15.6,0.22,9,-1.1136749348908932,0.02507446930700486,1,1
15.6,0.22,10,-1.1852998733729825,0.02512122479037795,1,1
15.6,0.22,11,-1.1085989939382912,0.026539128049351185,1,1
15.6,0.22,12,-1.106724054134829,0.03403018050920365,1,1
15.6,0.22,13,-1.1319980637591875,0.03665899901831705,1,1
15.6,0.22,14,-1.1327381471848854,0.03660185289632497,1,1
15.6,0.22,15,-1.0758044955584312,0.01809284333736505,1,1
15.6,0.22,16,-1.1222764688152522,0.0174850815925196,1,1
15.6,0.22,17,-1.1116892089053125,0.021155137971386264,1,1
15.6,0.22,18,-1.1636844925092698,0.02830143394015074,1,1
15.6,0.22,19,-1.100936730562928,0.006881029005066299,1,1
15.6,0.22,20,-1.1623196884822478,0.020658455161018503,1,1
15.6,0.22,21,-1.1155855199871398,0.030024526152592695,1,1
15.6,0.22,22,-1.13834085539085,0.031183214480640487,1,1
15.6,0.22,23,-1.0760179841255992,0.027865713211361758,1,1
15.6,0.22,24,-1.1207686823104153,0.025976527476452314,1,1
15.6,0.22,25,-1.123202052253263,0.033238207651202396,1,1
15.6,0.22,26,-1.1195551040963716,0.026474890141365913,1,1
15.6,0.22,27,-1.1254239368859116,0.016707571753174083,1,1
15.6,0.22,28,-1.149581630239601,0.019225714850560818,1,1
15.6,0.22,29,-1.1010699690730643,0.024447884405877345,1,1
15.6,0.22,30,-1.1333868581995261,0.03487618912983742,1,1
15.6,0.22,31,-1.0945893471892962,0.022771929543783393,1,1
15.6,0.22,32,-1.1130688615833995,0.025041608608709912,1,1
15.6,0.22,33,-1.094365188781431,0.026385812230926942,1,1
15.6,0.22,34,-1.1088539391047327,0.022860879701170848,1,1
15.6,0.22,35,-1.1501131718545552,0.028003511834731567,1,1
15.6,0.22,36,-1.1061948683838536,0.02283895117004527,1,1
15.6,0.22,37,-1.1239074656520267,0.02000614710357262,1,1
15.6,0.22,38,-1.125220264711118,0.027762531047425595,1,1
15.6,0.22,39,-1.183047897632397,0.0395925541924479,1,1
15.6,0.22,40,-1.1139751347420652,0.025185524484334476,1,1
15.6,0.22,41,-1.0830737886861963,0.023414795629341085,1,1
15.6,0.22,42,-1.1160017163473064,0.02166525079366342,1,1
15.6,0.22,43,-1.1151530555180238,0.02082510750509805,1,1
15.6,0.22,44,-1.1358926007252235,0.01933980982025832,1,1
15.6,0.22,45,-1.1118797098463082,0.02408503791673904,1,1
15.6,0.22,46,-1.158063318976501,0.02331671555306689,1,1
15.6,0.22,47,-1.1103009149852683,0.042940641468801534,1,1
15.6,0.22,48,-1.1050606932976363,0.04125192223299687,1,1
15.6,0.22,49,-1.0919915325292329,0.031848744206414314,1,1
15.6,0.22,50,-1.113730962602488,0.0241485464264419,1,1
15.6,0.22,51,-1.123669782734321,0.0237963455368706,1,1
15.6,0.22,52,-1.1633577890484723,0.021606065249691966,1,1
15.6,0.22,53,-1.151012520165998,0.037278033580006885,1,1
15.6,0.22,54,-1.1285718242424834,0.02998802634521831,1,1
15.6,0.22,55,-1.156522640063034,0.036226100702346435,1,1
15.6,0.22,56,-1.1178992042027118,0.02561534950175392,1,1
15.6,0.22,57,-1.1643670294626502,0.03463515615347037,1,1
15.6,0.22,58,-1.1047334167122242,0.03292159759677303,1,1
15.6,0.22,59,-1.0621382876318144,0.029286439495376217,1,1
15.6,0.22,60,-1.1104507528819747,0.02938491671912069,1,1
15.6,0.22,61,-1.1126359332422404,0.028758930043063964,1,1
15.6,0.22,62,-1.1412394374400519,0.02722014523914336,1,1
15.6,0.22,63,-1.1190372272802658,0.03369548847287284,1,1
15.6,0.22,64,-1.1899736173131505,0.033565065464986464,1,1
15.6,0.22,65,-1.1136724702037895,0.026780349035239723,1,1
15.6,0.22,66,-1.1781761751829092,0.033133212601280396,1,1
15.6,0.22,67,-1.156286862079848,0.03202018105684711,1,1
15.6,0.22,68,-1.129670298501427,0.04380262626732546,1,1
15.6,0.22,69,-1.096065552020299,0.02028826496986776,1,1
15.6,0.22,70,-1.1421388856214554,0.02323642216045363,1,1
15.6,0.22,71,-1.1251856664781141,0.031584125398817935,1,1
15.6,0.22,72,-1.1408380281173893,0.030093563752288655,1,1
15.6,0.22,73,-1.1247977565408893,0.026792541415815146,1,1
15.6,0.22,74,-1.1187477573195717,0.03147513128106312,1,1
15.6,0.22,75,-1.0859539560095364,0.02791126003679321,1,1
15.6,0.22,76,-1.0953447075988252,0.02637867093057017,1,1
15.6,0.22,77,-1.1005294562419978,0.031102927934872116,1,1
15.6,0.22,78,-1.1257035988198014,0.023232910796074906,1,1
15.6,0.22,79,-1.1339097399184843,0.02604147453846063,1,1
15.6,0.22,80,-1.0966910965838346,0.026456511344209975,1,1
15.6,0.22,81,-1.1050474284474983,0.01756071912964637,1,1
15.6,0.22,82,-1.109040198316345,0.02956074729957625,1,1
15.6,0.22,83,-1.1160586930918481,0.024675730672834472,1,1
15.6,0.22,84,-1.139896381840364,0.019932497075566397,1,1
15.6,0.22,85,-1.1375879766115824,0.017201769160065144,1,1
15.6,0.22,86,-1.0670918843637591,0.023309141107454516,1,1
15.6,0.22,87,-1.1629966715439801,0.016160654059583595,1,1
15.6,0.22,88,-1.1070589116524867,0.03446418995936391,1,1
15.6,0.22,89,-1.1101116679099685,0.025755772541468335,1,1
15.6,0.22,90,-1.0969623486304552,0.019126565235690257,1,1
15.6,0.22,91,-1.1384678117878053,0.04265821319531982,1,1
15.6,0.22,92,-1.1194465333981807,0.03205965795600044,1,1
15.6,0.22,93,-1.1207138517378188,0.024419554512064255,1,1
15.6,0.22,94,-1.0970022970889983,0.02160484816984266,1,1
15.6,0.22,95,-1.1071811542568626,0.031050193893193155,1,1
15.6,0.22,96,-1.1516956253281037,0.03421760428124721,1,1
15.6,0.22,97,-1.1098630426342484,0.03407777279390495,1,1
15.6,0.22,98,-1.1066527505843178,0.025784952836714177,1,1
15.6,0.22,99,-1.1054159915260744,0.017950372927040794,1,1
