scenario,KG_mM,alpha,trial,mean_score,score_se,naive_score_se,baseline_correlation,rejected,valid_fit
dose_bias,7.8,0.17,47,-1.4151882122470965,0.02995207093141759,0.02276310699405098,0.733468724461224,0,1
dose_bias,7.8,0.17,48,-1.4488613615601982,0.04622428588081441,0.03534910993408524,0.7778635564438953,0,1
dose_bias,7.8,0.17,49,-1.5137251167432944,0.058075597616091254,0.0422615919144279,0.8902088301859373,0,1
dose_bias,7.8,0.17,50,-1.3735793735223591,0.04162840739369561,0.03062500611850757,0.8901489673502723,0,1
dose_bias,7.8,0.17,51,-1.3523430798018352,0.027629545024177783,0.02252275569163516,0.5456995441513421,0,1
dose_bias,7.8,0.17,52,-1.3615413742659832,0.028363143908474643,0.02199025297799146,0.699024104245038,0,1
dose_bias,7.8,0.17,53,-1.3679060695382135,0.02707045628792677,0.020086260405784553,0.886563234036541,0,1
dose_bias,7.8,0.17,54,-1.354705737777626,0.024751841911099793,0.02044813903298233,0.47607648224198756,0,1
dose_bias,7.8,0.17,55,-1.3811918398949037,0.03610774926811204,0.02788493759365491,0.7585451644552399,0,1
dose_bias,7.8,0.17,56,-1.3656497685028395,0.029161211876871894,0.023395542466363085,0.5928748569548388,0,1
dose_bias,7.8,0.17,57,-1.341045627801831,0.037497057528505656,0.027270252628524536,0.8910671641952785,0,1
dose_bias,7.8,0.17,58,-1.4287561440156593,0.041460127539413104,0.030129969713044127,0.919422493205035,0,1
dose_bias,7.8,0.17,59,-1.38910886090861,0.018362917924733775,0.015329348206959005,0.4516440409989567,0,1
dose_bias,7.8,0.17,60,-1.3374112862372312,0.023252674792366968,0.019949343668433563,0.3876396059968764,0,1
dose_bias,7.8,0.17,61,-1.393469373768424,0.026024115935423316,0.02045463672364149,0.632397221076606,0,1
dose_bias,7.8,0.17,62,-1.4268292582283453,0.04593260876771541,0.0337216068858505,0.9559718668986581,0,1
dose_bias,7.8,0.17,63,-1.4281866093248863,0.04754416549871512,0.034705294956624444,0.9290101179485164,0,1
dose_bias,7.8,0.17,64,-1.3820605244345625,0.020290235285132865,0.015130295599880338,0.8213778140298595,0,1
dose_bias,7.8,0.17,65,-1.4311858498819967,0.026186735166502127,0.020977525320057443,0.5900090365624385,0,1
dose_bias,7.8,0.17,66,-1.4006860161773966,0.02521256841627685,0.020280498528273655,0.5455375509418452,0,1
dose_bias,7.8,0.17,67,-1.404786111503999,0.030072394760727674,0.022947909734326227,0.7198571678597553,0,1
dose_bias,7.8,0.17,68,-1.343766240740312,0.019200770056959977,0.016141608424312323,0.4724462622091857,0,1
dose_bias,7.8,0.17,69,-1.3247780468518808,0.02349088518982566,0.01943359534977922,0.6272744314676679,0,1
dose_bias,7.8,0.17,70,-1.3809427867876858,0.04100080306257816,0.03020734287799105,0.8960975277831171,0,1
dose_bias,7.8,0.17,71,-1.3927875106512815,0.044421621071057446,0.0340767553401909,0.7005074540022949,0,1
dose_bias,7.8,0.17,72,-1.379621196900568,0.03607195982889678,0.02686939261906338,0.8583376425501961,0,1
dose_bias,7.8,0.17,73,-1.3857930326503447,0.01772945176133887,0.013761240724134755,0.6619498709198612,0,1
dose_bias,7.8,0.17,74,-1.38769174131982,0.03661755176221216,0.027258137789989822,0.8758013795891393,0,1
dose_bias,7.8,0.17,75,-1.3299542327565974,0.018286973869575694,0.014777542394049093,0.5488021149995578,0,1
dose_bias,7.8,0.17,76,-1.426355517240802,0.030731713303780078,0.023582333407506397,0.6995823305215765,0,1
dose_bias,7.8,0.17,77,-1.3943823671891793,0.02776905065572512,0.02313553812010881,0.4733599874829528,0,1
dose_bias,7.8,0.17,78,-1.4096165743201252,0.024158692389571614,0.019622134110301902,0.5158706354612773,0,1
dose_bias,7.8,0.17,79,-1.4466731352913178,0.041706968420873194,0.03012508716387029,0.9193616512193146,0,1
dose_bias,7.8,0.17,80,-1.3504091635017597,0.024042118792116336,0.01857708748749512,0.7062026082712883,0,1
dose_bias,7.8,0.17,81,-1.4594580162692354,0.031074561787115946,0.023095627295675946,0.8103263454531782,0,1
dose_bias,7.8,0.17,82,-1.3717393101449922,0.02796603462234503,0.022876187223652464,0.5629205326859308,0,1
dose_bias,7.8,0.17,83,-1.449018145947523,0.02528737975686353,0.02140535702276335,0.4196499081218675,0,1
dose_bias,7.8,0.17,84,-1.3720362465919942,0.027354260263368603,0.0226424975833541,0.48076253511717754,0,1
dose_bias,7.8,0.17,85,-1.4117161831732683,0.03237366562253724,0.02630139133692539,0.5272726192164705,0,1
dose_bias,7.8,0.17,86,-1.369252458277796,0.02268872010993428,0.017328918331005607,0.7167133302316778,0,1
dose_bias,7.8,0.17,87,-1.3753656940693764,0.017620185143662384,0.015140251319561851,0.37753998499785757,0,1
dose_bias,7.8,0.17,88,-1.428167237928756,0.04589873847197228,0.03320291652093633,0.9175696753640509,0,1
dose_bias,7.8,0.17,89,-1.3756675940540823,0.037722705937334705,0.028066315237316307,0.8064947514734561,0,1
dose_bias,7.8,0.17,90,-1.3900882266067796,0.024807610780372354,0.019072199890166126,0.7167587171329273,0,1
dose_bias,7.8,0.17,91,-1.4087794734919403,0.04691614790999741,0.036077967867844445,0.6914941455962906,0,1
dose_bias,7.8,0.17,92,-1.4035017979874889,0.02883259446279066,0.021589446514218215,0.850443335277279,0,1
dose_bias,7.8,0.17,93,-1.4398912301781976,0.036281401605290316,0.02745461209498498,0.8041763197836342,0,1
dose_bias,7.8,0.17,94,-1.3728226442754363,0.03856867577284145,0.03019299682094851,0.6317630074523126,0,1
dose_bias,7.8,0.17,95,-1.3761699980370001,0.03684303084077918,0.028285311920250963,0.7011874840706271,0,1
dose_bias,7.8,0.17,96,-1.3937505487374289,0.03409492306347767,0.02591855782010926,0.730976547256821,0,1
dose_bias,7.8,0.17,97,-1.3358485243502067,0.03176521142192717,0.025170724571126516,0.6090127194934823,0,1
dose_bias,7.8,0.17,98,-1.3707904700037876,0.03652958024015141,0.028672296989140325,0.6242510856628962,0,1
dose_bias,7.8,0.17,99,-1.3632989009571856,0.023088497263621523,0.0182435553679806,0.6121102308243802,0,1
dose_bias,7.8,0.25,0,-0.987102916656929,0.022373299204773954,0.017645529992780684,0.6077589481737746,1,1
dose_bias,7.8,0.25,1,-1.0152156878069005,0.02480531849669594,0.018331345488921527,0.8344169198608556,1,1
dose_bias,7.8,0.25,2,-1.0174585544168293,0.0170752416348541,0.013859374000253515,0.5719787284842601,1,1
dose_bias,7.8,0.25,3,-1.0205446836494687,0.022750229972360758,0.01830098337938604,0.5478979045733466,1,1
dose_bias,7.8,0.25,4,-1.0417871183878198,0.01389319851140583,0.010874136523389026,0.6343785490359148,1,1
dose_bias,7.8,0.25,5,-1.035273637637536,0.02695252352534641,0.02119904640844539,0.6837432169178526,1,1
dose_bias,7.8,0.25,6,-1.024662473549077,0.018379711359343964,0.01476165068617592,0.6341572638579123,1,1
dose_bias,7.8,0.25,7,-1.047383075348257,0.01989324086973689,0.0159010126947039,0.5657674804304752,1,1
dose_bias,7.8,0.25,8,-1.013725416707191,0.03270751963929725,0.02388208236474561,0.9032073718063063,1,1
dose_bias,7.8,0.25,9,-0.9636041520629439,0.022541514297324223,0.01850585379718705,0.48386029099096184,1,1
dose_bias,7.8,0.25,10,-1.0800213330763466,0.029275545942788556,0.023457305296977888,0.7614082999375626,1,1
dose_bias,7.8,0.25,11,-1.0132997675745807,0.02133492592900454,0.018782085863821355,0.3241986001215946,1,1
dose_bias,7.8,0.25,12,-1.0456280917660465,0.02424212493468448,0.01851922953939908,0.7687954650799586,1,1
dose_bias,7.8,0.25,13,-1.0460617799271281,0.02809748620094018,0.021437407962356835,0.7230489919123614,1,1
dose_bias,7.8,0.25,14,-1.0243603415717384,0.01965169769759856,0.014570695687333426,0.8365263012425382,1,1
dose_bias,7.8,0.25,15,-1.0361739429609842,0.030177081146546623,0.02232349283089512,0.827421116270149,1,1
dose_bias,7.8,0.25,16,-1.0243142040830415,0.023233397996165372,0.018826125233383884,0.5370444444966539,1,1
dose_bias,7.8,0.25,17,-1.0263369040126782,0.022779981075925885,0.019595629072864034,0.35294426080169594,1,1
dose_bias,7.8,0.25,18,-1.0918621417932939,0.022855801444852084,0.020445151514889116,0.3067657064988678,1,1
dose_bias,7.8,0.25,19,-1.0382999233285366,0.017683575053484547,0.014100206701242346,0.6122831517010293,1,1
dose_bias,7.8,0.25,20,-1.0157203482699875,0.030358918159045182,0.022925965204741605,0.7579045213430639,1,1
dose_bias,7.8,0.25,21,-1.02279862717576,0.022708932196673946,0.016822131578951485,0.8290502008339653,1,1
dose_bias,7.8,0.25,22,-1.0620795464205277,0.021844592524378446,0.017488704474579026,0.6096575527212929,1,1
dose_bias,7.8,0.25,23,-1.0727608342067643,0.033462561690053926,0.02550386685258411,0.7221459855697019,1,1
dose_bias,7.8,0.25,24,-1.003861523387298,0.024800816338787474,0.017877093022112985,0.9541861998351454,1,1
dose_bias,7.8,0.25,25,-1.0695533714406755,0.030388030269172413,0.02291051875783972,0.7923385775839488,1,1
dose_bias,7.8,0.25,26,-1.0273622844322878,0.022177073243913447,0.017634698088526076,0.6069229710691799,1,1
dose_bias,7.8,0.25,27,-1.0185719160597637,0.02608002628117413,0.020537697356205083,0.7162638559781456,1,1
dose_bias,7.8,0.25,28,-1.023770943592086,0.028785682035593466,0.021928024422308606,0.7335490176734394,1,1
dose_bias,7.8,0.25,29,-1.0038890382988832,0.021790802454403537,0.01746950888408213,0.5565083728676937,1,1
dose_bias,7.8,0.25,30,-1.0506288308500815,0.025618980636067448,0.020052134155131733,0.6778512341239655,1,1
dose_bias,7.8,0.25,31,-1.0287387982272884,0.021498908458834027,0.016903409577768067,0.6276400207033421,1,1
dose_bias,7.8,0.25,32,-1.0873140664619356,0.02238914143275396,0.01837740927982812,0.5556269443910354,1,1
dose_bias,7.8,0.25,33,-1.024398445176728,0.02079555523372034,0.017616275400881683,0.39425256051847374,1,1
dose_bias,7.8,0.25,34,-1.0151948878633281,0.023642782170623166,0.020104686618260814,0.3829375705268646,1,1
dose_bias,7.8,0.25,35,-1.0211135134832041,0.021428625304563142,0.018681234881038712,0.31599786696358173,1,1
dose_bias,7.8,0.25,36,-1.082551657943048,0.019581500098429655,0.01721867450358049,0.3838684221755482,1,1
dose_bias,7.8,0.25,37,-1.0055353644828346,0.03156286727021366,0.02417991176132678,0.7043047636939457,1,1
dose_bias,7.8,0.25,38,-1.0261100465042514,0.029635444933774086,0.023287549695589785,0.6215019595817667,1,1
dose_bias,7.8,0.25,39,-0.9733373820817428,0.027324709623307995,0.01979509714427958,0.9073099234671734,1,1
dose_bias,7.8,0.25,40,-1.0412748471308535,0.027822755739163853,0.020163055660062414,0.9049379514793355,1,1
dose_bias,7.8,0.25,41,-1.0486374690528737,0.02278532196931991,0.019911651991707646,0.3115013282970453,1,1
dose_bias,7.8,0.25,42,-0.9977331219682406,0.0251421298411035,0.020310656030873196,0.7569664444681685,1,1
dose_bias,7.8,0.25,43,-1.0361616647769145,0.016670513577639826,0.013049748183487727,0.6374608091510551,1,1
dose_bias,7.8,0.25,44,-1.0797995639906426,0.03384430086322158,0.026289200392926475,0.7138986005673277,1,1
dose_bias,7.8,0.25,45,-0.982242977646286,0.016409441184783744,0.013660741627871871,0.46172372705097714,1,1
dose_bias,7.8,0.25,46,-1.0219341018324537,0.02840573231861371,0.022033920268478675,0.6830522766212366,1,1
dose_bias,7.8,0.25,47,-1.078140385990066,0.015514662469386108,0.018406986694451302,-0.32335599545592314,1,1
dose_bias,7.8,0.25,48,-1.0511556288642956,0.022850976425898024,0.017632434354325342,0.6889594389154757,1,1
dose_bias,7.8,0.25,49,-1.0329587892952827,0.0235762497310729,0.01779441253647973,0.7881917941352282,1,1
dose_bias,7.8,0.25,50,-1.0332637705622476,0.023437660741445383,0.018500397520930207,0.6252370039047256,1,1
dose_bias,7.8,0.25,51,-1.0652044418778868,0.020009358901978674,0.017179631390311687,0.3595899406579174,1,1
dose_bias,7.8,0.25,52,-1.0905632018549873,0.02950528665631457,0.023265751793976743,0.7083302033655737,1,1
dose_bias,7.8,0.25,53,-1.072439549522604,0.02579691089635104,0.020251437703136196,0.6278012029495905,1,1
dose_bias,7.8,0.25,54,-1.0068883671821605,0.030788001772690886,0.023787232935888365,0.7060788325121183,1,1
dose_bias,7.8,0.25,55,-1.037288332880496,0.030797513624646333,0.02282907353899905,0.8483172994342862,1,1
dose_bias,7.8,0.25,56,-1.0471415762384335,0.008968738383091389,0.008398723898151586,0.14578727346287257,1,1
dose_bias,7.8,0.25,57,-1.0476479040336395,0.025955591446521493,0.02267109313879121,0.32539565150711025,1,1
dose_bias,7.8,0.25,58,-1.0553685064976661,0.02408198519730789,0.019642963773219797,0.5040966169463116,1,1
dose_bias,7.8,0.25,59,-1.0370874652671744,0.027973281958984866,0.021730211873492028,0.8798417608401583,1,1
dose_bias,7.8,0.25,60,-1.0202070149037126,0.014191553952147046,0.016008474399872012,-0.21413725007288759,1,1
dose_bias,7.8,0.25,61,-1.057769182514424,0.023725207870130886,0.018432579481068512,0.6660515923192206,1,1
dose_bias,7.8,0.25,62,-1.0321900275517804,0.028697082398523286,0.021799014561437863,0.785727788076343,1,1
dose_bias,7.8,0.25,63,-1.0287464092815455,0.03577874115609598,0.0267634303743651,0.8479101483252005,1,1
dose_bias,7.8,0.25,64,-1.0381073424776064,0.02649990685884404,0.0235736069543239,0.3005201881035609,1,1
dose_bias,7.8,0.25,65,-1.0123123120899642,0.01517295768704756,0.0154439030970824,-0.034953500380846304,1,1
dose_bias,7.8,0.25,66,-1.0200213732716215,0.021264239007117516,0.018170533767820733,0.3914620345107594,1,1
dose_bias,7.8,0.25,67,-1.0591148719494696,0.018972164581278365,0.016727342486106557,0.3260209046160306,1,1
dose_bias,7.8,0.25,68,-1.0703838385328752,0.02387975043065098,0.01855141226311473,0.7023075101160114,1,1
dose_bias,7.8,0.25,69,-1.0595684593920602,0.03269128622796921,0.023958885562830153,0.8625898019022514,1,1
dose_bias,7.8,0.25,70,-1.0079021157056585,0.017246551209224147,0.015510050536910432,0.24682038536943923,1,1
dose_bias,7.8,0.25,71,-1.0121248106423335,0.017139237278142292,0.014538892676449248,0.38990018295084244,1,1
dose_bias,7.8,0.25,72,-1.0517982525103622,0.011735660396407055,0.01167918335521237,0.010689963233256982,1,1
dose_bias,7.8,0.25,73,-1.0424227455403345,0.021810894664650443,0.01663894440704609,0.781179609801591,1,1
dose_bias,7.8,0.25,74,-1.0573310356931316,0.018124139699832467,0.014874748945012735,0.5712447972825936,1,1
dose_bias,7.8,0.25,75,-1.0361150490071178,0.02292924339274097,0.017441215599364065,0.7297912752405771,1,1
dose_bias,7.8,0.25,76,-1.006557067509526,0.03234778223971657,0.025315809866917754,0.6382019142431397,1,1
dose_bias,7.8,0.25,77,-1.0241355348355854,0.022924513686725812,0.017663689065247075,0.7169085834426658,1,1
dose_bias,7.8,0.25,78,-1.0180821866846474,0.02214036619385847,0.019046370391950753,0.3562870695624069,1,1
dose_bias,7.8,0.25,79,-1.0222215982770977,0.026118546644113214,0.020022045715583782,0.7077617912759885,1,1
dose_bias,7.8,0.25,80,-1.0020701912620535,0.03492480825855956,0.026720220311468944,0.7084842587370012,1,1
dose_bias,7.8,0.25,81,-1.1092712871256487,0.036528580416096926,0.027472356645049916,0.7859717599334631,1,1
dose_bias,7.8,0.25,82,-1.061785689478067,0.022862774521408735,0.019095585569122605,0.4721110006214156,1,1
dose_bias,7.8,0.25,83,-1.025480880119461,0.019368556976071823,0.015220551131495426,0.6616070747303798,1,1
dose_bias,7.8,0.25,84,-1.007792393021277,0.028941833747581594,0.02296841778887191,0.5897947914946698,1,1
dose_bias,7.8,0.25,85,-1.0360650482797542,0.026454598868359384,0.02159740608130399,0.5005504404288628,1,1
dose_bias,7.8,0.25,86,-1.0376957394751696,0.02824941317379631,0.02417265331016776,0.3876060638832194,1,1
dose_bias,7.8,0.25,87,-1.0591482759820112,0.028041310359016896,0.023586438027641717,0.420176594596087,1,1
dose_bias,7.8,0.25,88,-1.0285137089813738,0.024629436261978777,0.01872300942898742,0.7535994212674854,1,1
dose_bias,7.8,0.25,89,-1.0494912268824548,0.021531625457256034,0.018371804142674593,0.39316226005226906,1,1
dose_bias,7.8,0.25,90,-0.9982549106039372,0.022109335749982233,0.01847979711522225,0.4315594498830329,1,1
dose_bias,7.8,0.25,91,-1.0452928847975205,0.02856925922502928,0.023215034576380165,0.5735435000660541,1,1
dose_bias,7.8,0.25,92,-1.0657084889496815,0.018207480749020052,0.015497790551695605,0.3994192692848872,1,1
dose_bias,7.8,0.25,93,-0.9856415626336217,0.021572029237051107,0.016702817042173346,0.881780589752181,1,1
dose_bias,7.8,0.25,94,-1.0950583340058215,0.02653901752025638,0.02183692084896013,0.511534340972772,1,1
dose_bias,7.8,0.25,95,-1.0574940531775854,0.0160663952053233,0.013952523400011388,0.3366769923291469,1,1
dose_bias,7.8,0.25,96,-1.0427824827822967,0.02784134990217304,0.021588630825940612,0.8304450242229012,1,1
dose_bias,7.8,0.25,97,-1.0660459547547871,0.029136112517425296,0.02260208380988514,0.7241267349357633,1,1
dose_bias,7.8,0.25,98,-1.0006016868038001,0.024459452562668967,0.018969359118427072,0.6745100019789686,1,1
dose_bias,7.8,0.25,99,-1.0335147528772146,0.02635452094566502,0.02330329774200482,0.2853565833009664,1,1
dose_bias,7.8,0.34,0,-0.7474650056040184,0.023175974820432994,0.017800098104251753,0.711861293272856,1,1
dose_bias,7.8,0.34,1,-0.7601734900262791,0.023791623779427548,0.019091002730517885,0.557251309046792,1,1
dose_bias,7.8,0.34,2,-0.7498564672298813,0.021273461047858204,0.01815283055109319,0.37707346178026346,1,1
dose_bias,7.8,0.34,3,-0.7480018235026715,0.029485229257894995,0.021825214919093568,0.841868389923489,1,1
dose_bias,7.8,0.34,4,-0.7641163686854248,0.01921329030766488,0.015386342268114445,0.5795520788633272,1,1
dose_bias,7.8,0.34,5,-0.7862739020417444,0.031056751667031066,0.02293750756140501,0.8456241361950281,1,1
dose_bias,7.8,0.34,6,-0.7605061825527999,0.007015201040678684,0.009790928199610015,-0.6025657415108182,1,1
dose_bias,7.8,0.34,7,-0.7895486952643562,0.0213874103235102,0.01887690308184441,0.3632504089669845,1,1
dose_bias,7.8,0.34,8,-0.8162039166997156,0.029891161991152177,0.024327945501791143,0.5338958376526357,1,1
dose_bias,7.8,0.34,9,-0.7649101601070887,0.02313635574023202,0.019613657134594235,0.44725795482211433,1,1
dose_bias,7.8,0.34,10,-0.7827684407391113,0.023905440716077007,0.01967664886683804,0.49008725004472864,1,1
dose_bias,7.8,0.34,11,-0.7747027053994754,0.03185193595007228,0.022991321763746568,0.9364250022011033,1,1
dose_bias,7.8,0.34,12,-0.7397631668844049,0.025707988872794393,0.020072989183894233,0.6414036803104576,1,1
dose_bias,7.8,0.34,13,-0.7861910932883354,0.028414424166287675,0.021072674391339988,0.883828875385546,1,1
dose_bias,7.8,0.34,14,-0.7357930758452071,0.022796071729530902,0.01794128302910906,0.6144130343631995,1,1
dose_bias,7.8,0.34,15,-0.7657455020643074,0.01875100193555476,0.015212134530303383,0.5322137109114337,1,1
dose_bias,7.8,0.34,16,-0.7591736798343326,0.02206649265512703,0.016097512072154728,0.9189989807476613,1,1
dose_bias,7.8,0.34,17,-0.7675500710294442,0.02118155562810279,0.016822102902547608,0.5946888815704807,1,1
dose_bias,7.8,0.34,18,-0.8067368540057248,0.02496613200338599,0.019742578491717965,0.8584456739140778,1,1
dose_bias,7.8,0.34,19,-0.7222179429161427,0.018228588865226405,0.01558937914692812,0.3684059626037195,1,1
dose_bias,7.8,0.34,20,-0.7834554074075095,0.03013260141083884,0.02273842212059871,0.8979839239574628,1,1
dose_bias,7.8,0.34,21,-0.7622510362065414,0.039564834232470585,0.0296045399127005,0.8212537329630886,1,1
dose_bias,7.8,0.34,22,-0.7491248268417223,0.021818578242740003,0.018458683096540585,0.3973224041285917,1,1
dose_bias,7.8,0.34,23,-0.7929843330296051,0.023431363750842586,0.017781238493891422,0.7778688791792451,1,1
dose_bias,7.8,0.34,24,-0.7582126393451971,0.020084752770295325,0.016484227926926782,0.504093245551702,1,1
dose_bias,7.8,0.34,25,-0.7664561454162624,0.021805862388257075,0.01822943557440558,0.43171675151471706,1,1
dose_bias,7.8,0.34,26,-0.8056548278678897,0.021426152088801508,0.0159890359818998,0.7961938218603319,1,1
dose_bias,7.8,0.34,27,-0.7845706250725866,0.020723617935108424,0.01674568809177886,0.5436460502092282,1,1
dose_bias,7.8,0.34,28,-0.7504001727608967,0.013382486283373705,0.013978532918961182,-0.08614108843403252,1,1
dose_bias,7.8,0.34,29,-0.7913456416796724,0.035221836360784686,0.02519491708322708,0.9566023068204527,1,1
dose_bias,7.8,0.34,30,-0.7845142880588383,0.02097886545906954,0.017464117920089818,0.47100823651351703,1,1
dose_bias,7.8,0.34,31,-0.7842225665246101,0.02267377114201139,0.018110975673632502,0.5690966043663215,1,1
dose_bias,7.8,0.34,32,-0.7509570936401246,0.018544239218427305,0.013947476002844569,0.7770182044096073,1,1
dose_bias,7.8,0.34,33,-0.7417245841611918,0.024437144239996104,0.01823829737133988,0.8148475850360459,1,1
dose_bias,7.8,0.34,34,-0.7802465809462353,0.017652499431709805,0.014949771831601916,0.39479615266895385,1,1
dose_bias,7.8,0.34,35,-0.747878546524562,0.019774591632700813,0.01546613165521553,0.7038410138534661,1,1
dose_bias,7.8,0.34,36,-0.7662230618908712,0.03329745943163523,0.025201151675036174,0.8160454847517082,1,1
dose_bias,7.8,0.34,37,-0.7750870643544945,0.025118952061154685,0.019365068717314925,0.7077229816553674,1,1
dose_bias,7.8,0.34,38,-0.7957737770645248,0.034289168782040545,0.02576391139602268,0.7734617370796327,1,1
dose_bias,7.8,0.34,39,-0.7432508170770791,0.022832870590312363,0.018132521011772883,0.5987055043837207,1,1
dose_bias,7.8,0.34,40,-0.7796433563507681,0.027444331158663546,0.021426941467735838,0.6626799268378237,1,1
dose_bias,7.8,0.34,41,-0.7951107892950198,0.022142741462936093,0.01829072599450984,0.4761870865919657,1,1
dose_bias,7.8,0.34,42,-0.7548561013550859,0.017872798556480687,0.014186735340305298,0.6069338546719033,1,1
dose_bias,7.8,0.34,43,-0.7975908087348529,0.0239493850090085,0.020374213525388155,0.38218194655943627,1,1
dose_bias,7.8,0.34,44,-0.7458615989561962,0.014554443472917483,0.013121442003101053,0.23113485393398514,1,1
dose_bias,7.8,0.34,45,-0.7156447735800892,0.025138189755829366,0.019739304357810197,0.6442660869156376,1,1
dose_bias,7.8,0.34,46,-0.7807820419842963,0.011158700124374966,0.009690693901716101,0.3262489820366866,1,1
dose_bias,7.8,0.34,47,-0.7334521752971972,0.025260829063801955,0.01952452124521796,0.6888424202303671,1,1
dose_bias,7.8,0.34,48,-0.7527622630309421,0.023219499210106156,0.018281637268736356,0.6388020115444071,1,1
dose_bias,7.8,0.34,49,-0.7526489691348225,0.020625853463071202,0.016056279068363766,0.6612558183326331,1,1
dose_bias,7.8,0.34,50,-0.7689959460910014,0.013022523250014453,0.011233423551268034,0.34949557385077407,1,1
dose_bias,7.8,0.34,51,-0.7693753469073772,0.026117670710982827,0.021416659916453477,0.4979084158587508,1,1
dose_bias,7.8,0.34,52,-0.7736571246045126,0.018054017864123455,0.01448034775251934,0.6479712333427513,1,1
dose_bias,7.8,0.34,53,-0.7850333659110766,0.034204695225936305,0.025749853089998196,0.8050110654506947,1,1
dose_bias,7.8,0.34,54,-0.7436382319772803,0.019374682857184532,0.016291853809778958,0.4145133394173924,1,1
dose_bias,7.8,0.34,55,-0.7688377801478111,0.01611980305308903,0.014548534570013523,0.24111151617529222,1,1
dose_bias,7.8,0.34,56,-0.7772846676767478,0.024268726482553817,0.019358290236918818,0.6367537938044499,1,1
dose_bias,7.8,0.34,57,-0.7854554441790973,0.02574272742849593,0.019302940617409024,0.8275788959453253,1,1
dose_bias,7.8,0.34,58,-0.7852111024665471,0.0287364171891554,0.022769489189020022,0.6539434784335092,1,1
dose_bias,7.8,0.34,59,-0.807852489196311,0.018870985350538157,0.015893142739218644,0.40984324995797317,1,1
dose_bias,7.8,0.34,60,-0.780348716692077,0.01577586272659276,0.01282941990013546,0.5152214107599624,1,1
dose_bias,7.8,0.34,61,-0.7501077562614444,0.022175004765103368,0.019390260680803083,0.3149413027988291,1,1
dose_bias,7.8,0.34,62,-0.7655004085882775,0.014526806164976867,0.011780994123321672,0.520465188200872,1,1
dose_bias,7.8,0.34,63,-0.7835784081522501,0.025310642200777358,0.019936637428533664,0.6132817393004402,1,1
dose_bias,7.8,0.34,64,-0.7730319171976585,0.02095916171677911,0.01780471473835028,0.4357134858326596,1,1
dose_bias,7.8,0.34,65,-0.7536899918255087,0.01906165921866832,0.015875180635789844,0.5318517373244674,1,1
dose_bias,7.8,0.34,66,-0.7659334325889108,0.023564097267315724,0.020606185459682833,0.30797318361499415,1,1
dose_bias,7.8,0.34,67,-0.7391037359349357,0.011847008139035248,0.012656356957380122,-0.12644098420430772,1,1
dose_bias,7.8,0.34,68,-0.7393769943881521,0.012587948464407295,0.011492692797284626,0.2127236628209982,1,1
dose_bias,7.8,0.34,69,-0.7850082856616662,0.014968646430518415,0.01442581952744315,0.07825663871770355,1,1
dose_bias,7.8,0.34,70,-0.761231504316366,0.03292180050162832,0.024983170030337447,0.7431461276506862,1,1
dose_bias,7.8,0.34,71,-0.7626969088791404,0.012013540636952487,0.01273387137969434,-0.1124113475979448,1,1
dose_bias,7.8,0.34,72,-0.7681778733177902,0.014696743864981163,0.012188350940585612,0.46072853937895014,1,1
dose_bias,7.8,0.34,73,-0.7935863470754541,0.029419068248489274,0.02140140140736507,0.900998211955956,1,1
dose_bias,7.8,0.34,74,-0.79556097404919,0.03447454700104369,0.02586299696019314,0.7897324983487908,1,1
dose_bias,7.8,0.34,75,-0.7349007704747075,0.01768718294933822,0.013856953732480855,0.6324949320587626,1,1
dose_bias,7.8,0.34,76,-0.7747535243820498,0.005263096859798126,0.005600453885808249,-0.11868268629810688,1,1
dose_bias,7.8,0.34,77,-0.7557553481568927,0.016476945154319647,0.013544179117432264,0.5216699979349011,1,1
dose_bias,7.8,0.34,78,-0.8250132602931219,0.02039186870701329,0.016333216589525808,0.5595280061902141,1,1
dose_bias,7.8,0.34,79,-0.7749430777122972,0.021048063116388457,0.015430861142743531,0.8669395208497841,1,1
dose_bias,7.8,0.34,80,-0.7358332509097845,0.025711226184904866,0.020349596022692124,0.7708601881969827,1,1
dose_bias,7.8,0.34,81,-0.7699147144394529,0.022625164307208685,0.016720394102722053,0.8363057787674502,1,1
dose_bias,7.8,0.34,82,-0.7244624737779161,0.016889967830453108,0.014254940532423582,0.4044830500055336,1,1
dose_bias,7.8,0.34,83,-0.7727423473078623,0.020096658905470972,0.015328752205109911,0.7223855417417596,1,1
dose_bias,7.8,0.34,84,-0.7811842374943052,0.01854386637942218,0.014541237998101846,0.6269194372742386,1,1
dose_bias,7.8,0.34,85,-0.7896158131482025,0.03037811125000549,0.024588806767074912,0.5495329200756763,1,1
dose_bias,7.8,0.34,86,-0.759969222865507,0.029043777174958887,0.020996431713452425,0.9279001642013236,1,1
dose_bias,7.8,0.34,87,-0.7586114128756609,0.021864366200939907,0.017201983420362908,0.7683299443662805,1,1
dose_bias,7.8,0.34,88,-0.7910108510752382,0.015669759944155516,0.012245187481578232,0.644796540710406,1,1
dose_bias,7.8,0.34,89,-0.7725668409588662,0.012983806640586166,0.01259131547401156,0.06541527269502866,1,1
dose_bias,7.8,0.34,90,-0.797259767788526,0.027850562023052486,0.021501367246910753,0.7725939671147006,1,1
dose_bias,7.8,0.34,91,-0.7751249487918347,0.03013182368662048,0.026141616419712316,0.34232006375289664,1,1
